,Product_Code,Week,Sales
32637,198,40,10
32638,199,40,2
32639,200,40,11
32640,201,40,5
32641,202,40,15
32642,203,40,3
32643,204,40,1
32644,205,40,7
32645,206,40,2
32646,207,40,1
32647,208,40,27
32648,209,40,4
32649,210,40,13
32650,211,40,8
32651,212,40,1
32652,213,40,1
32653,214,40,0
32654,215,40,0
32655,216,40,1
32656,217,40,0
32657,218,40,0
32658,219,40,0
32659,220,40,0
32660,221,40,1
32661,222,40,0
32662,223,40,0
32663,224,40,0
32664,225,40,0
32665,226,40,0
32666,227,40,0
32667,228,40,0
32668,229,40,0
32669,230,40,1
32670,231,40,1
32671,232,40,0
32672,233,40,0
32673,234,40,0
32674,235,40,0
32675,236,40,0
32676,237,40,0
32677,238,40,1
32678,239,40,0
32679,240,40,0
32680,241,40,0
32681,242,40,0
32682,243,40,0
32683,244,40,0
32684,245,40,0
32685,246,40,0
32686,247,40,0
32687,248,40,0
32688,249,40,0
32689,250,40,0
32690,251,40,0
32691,252,40,0
32692,253,40,0
32693,254,40,0
32694,255,40,2
32695,256,40,0
32696,257,40,1
32697,258,40,0
32698,259,40,0
32699,260,40,0
32700,261,40,16
32701,262,40,34
32702,263,40,13
32703,264,40,10
32704,265,40,1
32705,266,40,7
32706,267,40,9
32707,268,40,10
32708,269,40,6
32709,270,40,21
32710,271,40,1
32711,272,40,0
32712,273,40,0
32713,274,40,0
32714,275,40,2
32715,276,40,0
32716,277,40,0
32717,278,40,0
32718,279,40,0
32719,280,40,0
32720,281,40,0
32721,282,40,0
32722,283,40,1
32723,284,40,11
32724,285,40,6
32725,286,40,8
32726,287,40,1
32727,288,40,1
32728,289,40,0
32729,290,40,0
32730,291,40,2
32731,292,40,2
32732,293,40,2
32733,294,40,9
32734,295,40,6
32735,296,40,3
32736,297,40,1
32737,298,40,4
32738,299,40,10
32739,300,40,4
32740,301,40,8
32741,302,40,3
32742,303,40,2
32743,304,40,9
32744,305,40,5
32745,306,40,3
32746,307,40,4
32747,308,40,6
32748,309,40,12
32749,310,40,8
32750,311,40,4
32751,312,40,4
32752,313,40,6
32753,314,40,10
32754,315,40,3
32755,316,40,6
32756,317,40,5
32757,318,40,5
32758,319,40,11
32759,320,40,7
32760,321,40,3
32761,322,40,2
32762,323,40,4
32763,324,40,6
32764,325,40,3
32765,326,40,4
32766,327,40,4
32767,328,40,2
32768,329,40,3
32769,330,40,3
32770,331,40,3
32771,332,40,4
32772,333,40,11
32773,334,40,10
32774,335,40,4
32775,336,40,2
32776,337,40,2
32777,338,40,0
32778,339,40,1
32779,340,40,1
32780,341,40,4
32781,342,40,2
32782,343,40,5
32783,344,40,3
32784,345,40,2
32785,346,40,0
32786,347,40,0
32787,348,40,0
32788,349,40,0
32789,350,40,0
32790,351,40,0
32791,352,40,0
32792,354,40,0
32793,355,40,1
32794,356,40,5
32795,357,40,3
32796,358,40,3
32797,359,40,1
32798,360,40,2
32799,361,40,4
32800,362,40,2
32801,363,40,0
32802,364,40,4
32803,365,40,7
32804,366,40,5
32805,367,40,6
32806,368,40,4
32807,369,40,1
32808,370,40,3
32809,371,40,4
32810,372,40,6
32811,373,40,5
32812,374,40,0
32813,375,40,1
32814,376,40,1
32815,377,40,1
32816,378,40,2
32817,379,40,1
32818,380,40,0
32819,381,40,0
32820,382,40,0
32821,383,40,1
32822,384,40,0
32823,386,40,0
32824,387,40,4
32825,388,40,5
32826,389,40,3
32827,390,40,1
32828,391,40,1
32829,392,40,2
32830,393,40,1
32831,394,40,2
32832,395,40,0
32833,396,40,3
32834,397,40,9
32835,398,40,7
32836,399,40,7
32837,400,40,22
32838,401,40,3
32839,402,40,4
32840,403,40,15
32841,404,40,6
32842,405,40,24
32843,406,40,13
32844,407,40,15
32845,408,40,10
32846,409,40,47
32847,410,40,10
32848,411,40,16
32849,412,40,1
32850,413,40,12
32851,414,40,7
32852,415,40,2
32853,416,40,1
32854,417,40,2
32855,418,40,1
32856,419,40,0
32857,420,40,0
32858,421,40,0
32859,422,40,2
32860,423,40,0
32861,424,40,0
32862,425,40,0
32863,426,40,0
32864,427,40,0
32865,428,40,0
32866,429,40,10
32867,430,40,12
32868,431,40,5
32869,432,40,5
32870,433,40,2
32871,434,40,2
32872,435,40,5
32873,436,40,5
32874,437,40,8
32875,438,40,1
32876,439,40,0
32877,440,40,0
32878,441,40,1
32879,442,40,1
32880,443,40,2
32881,444,40,0
32882,445,40,0
32883,446,40,0
32884,447,40,1
32885,448,40,1
32886,449,40,2
32887,450,40,0
32888,451,40,0
32889,452,40,0
32890,453,40,0
32891,454,40,1
32892,455,40,0
32893,456,40,1
32894,457,40,0
32895,458,40,0
32896,459,40,1
32897,460,40,0
32898,461,40,1
32899,462,40,0
32900,463,40,0
32901,464,40,0
32902,465,40,0
32903,466,40,0
32904,467,40,1
32905,468,40,0
32906,469,40,0
32907,470,40,0
32908,471,40,0
32909,472,40,0
32910,473,40,0
32911,474,40,0
32912,475,40,1
32913,476,40,4
32914,477,40,3
32915,478,40,4
32916,479,40,1
32917,480,40,0
32918,481,40,0
32919,482,40,0
32920,483,40,1
32921,484,40,3
32922,485,40,4
32923,486,40,19
32924,487,40,8
32925,488,40,10
32926,489,40,5
32927,490,40,9
32928,491,40,14
32929,492,40,11
32930,493,40,13
32931,494,40,8
32932,495,40,21
32933,496,40,6
32934,497,40,6
32935,498,40,1
32936,499,40,7
32937,500,40,4
32938,501,40,5
32939,502,40,15
32940,503,40,16
32941,504,40,7
32942,505,40,10
32943,506,40,15
32944,507,40,10
32945,508,40,4
32946,509,40,4
32947,510,40,6
32948,511,40,26
32949,512,40,17
32950,513,40,15
32951,514,40,12
32952,515,40,9
32953,516,40,22
32954,517,40,7
32955,518,40,5
32956,519,40,24
32957,520,40,8
32958,521,40,12
32959,522,40,12
32960,523,40,16
32961,524,40,4
32962,525,40,4
32963,526,40,11
32964,527,40,8
32965,528,40,5
32966,529,40,11
32967,530,40,19
32968,531,40,4
32969,532,40,9
32970,533,40,22
32971,534,40,2
32972,535,40,16
32973,536,40,11
32974,537,40,12
32975,538,40,11
32976,539,40,9
32977,540,40,23
32978,541,40,8
32979,542,40,9
32980,543,40,11
32981,544,40,8
32982,545,40,14
32983,546,40,12
32984,547,40,5
32985,548,40,22
32986,549,40,19
32987,550,40,7
32988,551,40,5
32989,552,40,7
32990,553,40,5
32991,554,40,20
32992,555,40,2
32993,556,40,14
32994,557,40,20
32995,558,40,9
32996,559,40,13
32997,560,40,10
32998,561,40,1
32999,562,40,6
33000,563,40,5
33001,564,40,13
33002,565,40,6
33003,566,40,12
33004,567,40,5
33005,568,40,1
33006,569,40,3
33007,570,40,2
33008,571,40,5
33009,572,40,1
33010,573,40,2
33011,574,40,0
33012,575,40,0
33013,576,40,0
33014,577,40,3
33015,578,40,0
33016,579,40,0
33017,580,40,5
33018,581,40,2
33019,582,40,4
33020,583,40,1
33021,584,40,3
33022,585,40,1
33023,586,40,7
33024,587,40,3
33025,588,40,0
33026,589,40,2
33027,590,40,1
33028,591,40,2
33029,592,40,1
33030,593,40,3
33031,594,40,3
33032,595,40,4
33033,596,40,5
33034,597,40,6
33035,598,40,7
33036,599,40,1
33037,600,40,7
33038,601,40,1
33039,602,40,0
33040,603,40,0
33041,604,40,0
33042,605,40,4
33043,606,40,0
33044,607,40,0
33045,608,40,0
33046,609,40,1
33047,610,40,2
33048,611,40,5
33049,612,40,8
33050,613,40,19
33051,614,40,5
33052,615,40,17
33053,616,40,6
33054,617,40,25
33055,618,40,21
33056,619,40,30
33057,620,40,24
33058,621,40,34
33059,622,40,37
33060,623,40,35
33061,624,40,6
33062,625,40,6
33063,626,40,7
33064,627,40,4
33065,628,40,9
33066,629,40,4
33067,630,40,14
33068,631,40,9
33069,632,40,8
33070,633,40,15
33071,634,40,9
33072,635,40,6
33073,636,40,9
33074,637,40,7
33075,638,40,9
33076,639,40,0
33077,640,40,8
33078,641,40,3
33079,642,40,1
33080,643,40,0
33081,644,40,0
33082,646,40,0
33083,647,40,0
33084,649,40,0
33085,650,40,0
33086,651,40,0
33087,652,40,0
33088,653,40,0
33089,654,40,0
33090,655,40,0
33091,656,40,0
33092,657,40,0
33093,658,40,0
33094,659,40,0
33095,660,40,0
33096,661,40,0
33097,662,40,1
33098,663,40,1
33099,664,40,0
33100,665,40,0
33101,666,40,1
33102,667,40,0
33103,668,40,0
33104,669,40,0
33105,670,40,1
33106,671,40,0
33107,672,40,0
33108,673,40,0
33109,674,40,13
33110,675,40,4
33111,676,40,3
33112,677,40,0
33113,678,40,1
33114,679,40,0
33115,680,40,0
33116,681,40,0
33117,682,40,0
33118,683,40,1
33119,684,40,0
33120,685,40,0
33121,686,40,0
33122,687,40,0
33123,688,40,0
33124,689,40,1
33125,690,40,1
33126,691,40,0
33127,692,40,1
33128,693,40,2
33129,694,40,0
33130,695,40,0
33131,696,40,0
33132,697,40,0
33133,698,40,0
33134,699,40,2
33135,700,40,0
33136,701,40,2
33137,702,40,6
33138,703,40,7
33139,704,40,0
33140,705,40,3
33141,706,40,0
33142,707,40,4
33143,708,40,0
33144,711,40,0
33145,712,40,0
33146,713,40,0
33147,714,40,0
33148,715,40,0
33149,716,40,0
33150,717,40,0
33151,718,40,2
33152,719,40,0
33153,720,40,0
33154,721,40,0
33155,722,40,0
33156,724,40,0
33157,726,40,0
33158,727,40,2
33159,728,40,0
33160,729,40,0
33161,730,40,0
33162,731,40,0
33163,732,40,1
33164,733,40,1
33165,734,40,0
33166,735,40,0
33167,736,40,1
33168,737,40,3
33169,738,40,1
33170,739,40,0
33171,740,40,0
33172,741,40,0
33173,742,40,1
33174,743,40,2
33175,744,40,1
33176,745,40,8
33177,746,40,1
33178,747,40,6
33179,748,40,0
33180,749,40,2
33181,750,40,0
33182,751,40,1
33183,752,40,4
33184,753,40,0
33185,754,40,2
33186,755,40,0
33187,756,40,1
33188,757,40,1
33189,758,40,1
33190,759,40,0
33191,760,40,0
33192,761,40,0
33193,762,40,0
33194,763,40,0
33195,764,40,3
33196,765,40,0
33197,766,40,1
33198,767,40,1
33199,768,40,3
33200,769,40,1
33201,770,40,0
33202,771,40,0
33203,772,40,0
33204,773,40,0
33205,774,40,0
33206,775,40,0
33207,776,40,1
33208,777,40,0
33209,778,40,0
33210,779,40,0
33211,780,40,0
33212,781,40,26
33213,782,40,6
33214,783,40,13
33215,784,40,4
33216,785,40,2
33217,786,40,2
33218,787,40,2
33219,788,40,3
33220,789,40,2
33221,790,40,1
33222,791,40,2
33223,792,40,2
33224,793,40,4
33225,794,40,1
33226,795,40,2
33227,796,40,4
33228,797,40,4
33229,798,40,3
33230,799,40,6
33231,800,40,2
33232,801,40,5
33233,802,40,0
33234,803,40,3
33235,804,40,4
33236,805,40,2
33237,806,40,6
33238,807,40,1
33239,808,40,3
33240,809,40,0
33241,810,40,0
33242,811,40,1
33243,812,40,2
33244,813,40,4
33245,814,40,3
33246,815,40,1
33247,816,40,6
33248,817,40,0
33249,818,40,0
33250,819,40,1
33251,1,41,11
33252,2,41,5
33253,3,41,5
33254,4,41,6
33255,5,41,8
33256,6,41,4
33257,7,41,8
33258,8,41,9
33259,9,41,8
33260,10,41,17
33261,11,41,12
33262,12,41,4
33263,13,41,4
33264,14,41,7
33265,15,41,31
33266,16,41,34
33267,17,41,28
33268,18,41,39
33269,19,41,21
33270,20,41,9
33271,21,41,8
33272,22,41,6
33273,23,41,6
33274,24,41,32
33275,25,41,29
33276,26,41,5
33277,27,41,21
33278,28,41,33
33279,29,41,14
33280,30,41,40
33281,31,41,11
33282,32,41,5
33283,33,41,5
33284,34,41,34
33285,35,41,37
33286,36,41,31
33287,37,41,31
33288,38,41,27
33289,39,41,30
33290,40,41,26
33291,41,41,40
33292,42,41,34
33293,43,41,44
33294,44,41,33
33295,45,41,21
33296,46,41,30
33297,47,41,30
33298,48,41,36
33299,49,41,36
33300,50,41,17
33301,51,41,15
33302,52,41,32
33303,53,41,1
33304,54,41,29
33305,55,41,25
33306,56,41,32
33307,57,41,35
33308,58,41,29
33309,59,41,11
33310,60,41,29
33311,61,41,35
33312,62,41,18
33313,63,41,41
33314,64,41,30
33315,65,41,5
33316,66,41,34
33317,67,41,30
33318,68,41,7
33319,69,41,30
33320,70,41,27
33321,71,41,7
33322,72,41,37
33323,73,41,35
33324,74,41,6
33325,75,41,38
33326,76,41,31
33327,77,41,1
33328,78,41,32
33329,79,41,28
33330,80,41,23
33331,81,41,8
33332,82,41,8
33333,83,41,37
33334,84,41,28
33335,85,41,33
33336,86,41,25
33337,87,41,32
33338,88,41,29
33339,89,41,28
33340,90,41,23
33341,91,41,6
33342,92,41,34
33343,93,41,17
33344,94,41,9
33345,95,41,6
33346,96,41,42
33347,97,41,33
33348,98,41,2
33349,99,41,8
33350,100,41,8
33351,101,41,33
33352,102,41,25
33353,103,41,9
33354,104,41,3
33355,105,41,1
33356,106,41,12
33357,107,41,10
33358,108,41,2
33359,109,41,8
33360,110,41,10
33361,111,41,8
33362,112,41,30
33363,113,41,30
33364,114,41,8
33365,115,41,9
33366,116,41,5
33367,117,41,3
33368,118,41,9
33369,119,41,26
33370,120,41,48
33371,121,41,5
33372,122,41,11
33373,123,41,5
33374,124,41,4
33375,125,41,2
33376,126,41,3
33377,127,41,2
33378,128,41,50
33379,129,41,28
33380,130,41,36
33381,131,41,25
33382,132,41,40
33383,133,41,36
33384,134,41,45
33385,135,41,28
33386,136,41,40
33387,137,41,34
33388,138,41,32
33389,139,41,31
33390,140,41,39
33391,141,41,28
33392,142,41,26
33393,143,41,32
33394,144,41,13
33395,145,41,5
33396,146,41,14
33397,147,41,14
33398,148,41,3
33399,149,41,8
33400,150,41,9
33401,151,41,4
33402,152,41,6
33403,153,41,8
33404,154,41,7
33405,155,41,2
33406,156,41,1
33407,157,41,7
33408,158,41,4
33409,159,41,2
33410,160,41,8
33411,161,41,5
33412,162,41,8
33413,163,41,4
33414,164,41,10
33415,165,41,10
33416,166,41,13
33417,167,41,27
33418,168,41,26
33419,169,41,25
33420,170,41,40
33421,171,41,15
33422,172,41,23
33423,173,41,45
33424,174,41,41
33425,175,41,28
33426,176,41,29
33427,177,41,17
33428,178,41,27
33429,179,41,28
33430,180,41,33
33431,181,41,28
33432,182,41,41
33433,183,41,27
33434,184,41,22
33435,185,41,29
33436,186,41,26
33437,187,41,38
33438,188,41,25
33439,189,41,28
33440,190,41,43
33441,191,41,47
33442,192,41,41
33443,193,41,27
33444,194,41,28
33445,195,41,3
33446,196,41,38
33447,197,41,8
33448,198,41,9
33449,199,41,3
33450,200,41,15
33451,201,41,4
33452,202,41,14
33453,203,41,7
33454,204,41,3
33455,205,41,14
33456,206,41,2
33457,207,41,5
33458,208,41,29
33459,209,41,13
33460,210,41,11
33461,211,41,5
33462,212,41,2
33463,213,41,1
33464,214,41,0
33465,215,41,0
33466,216,41,0
33467,217,41,0
33468,218,41,0
33469,219,41,0
33470,220,41,0
33471,221,41,0
33472,222,41,0
33473,223,41,0
33474,224,41,1
33475,225,41,0
33476,226,41,0
33477,227,41,0
33478,228,41,0
33479,229,41,0
33480,230,41,0
33481,231,41,1
33482,232,41,0
33483,233,41,0
33484,234,41,0
33485,235,41,0
33486,236,41,1
33487,237,41,0
33488,238,41,0
33489,239,41,1
33490,240,41,1
33491,241,41,0
33492,242,41,0
33493,243,41,0
33494,244,41,1
33495,245,41,0
33496,246,41,0
33497,247,41,0
33498,248,41,0
33499,249,41,0
33500,250,41,0
33501,251,41,0
33502,252,41,0
33503,253,41,0
33504,254,41,0
33505,255,41,1
33506,256,41,0
33507,257,41,0
33508,258,41,0
33509,259,41,0
33510,260,41,0
33511,261,41,16
33512,262,41,32
33513,263,41,19
33514,264,41,5
33515,265,41,2
33516,266,41,2
33517,267,41,7
33518,268,41,13
33519,269,41,12
33520,270,41,19
33521,271,41,2
33522,272,41,1
33523,273,41,1
33524,274,41,0
33525,275,41,0
33526,276,41,0
33527,277,41,1
33528,278,41,0
33529,279,41,0
33530,280,41,0
33531,281,41,0
33532,282,41,1
33533,283,41,1
33534,284,41,16
33535,285,41,6
33536,286,41,18
33537,287,41,0
33538,288,41,0
33539,289,41,1
33540,290,41,1
33541,291,41,3
33542,292,41,5
33543,293,41,3
33544,294,41,11
33545,295,41,5
33546,296,41,5
33547,297,41,6
33548,298,41,7
33549,299,41,9
33550,300,41,4
33551,301,41,1
33552,302,41,4
33553,303,41,1
33554,304,41,7
33555,305,41,4
33556,306,41,1
33557,307,41,5
33558,308,41,5
33559,309,41,8
33560,310,41,5
33561,311,41,7
33562,312,41,2
33563,313,41,4
33564,314,41,7
33565,315,41,2
33566,316,41,3
33567,317,41,4
33568,318,41,5
33569,319,41,7
33570,320,41,4
33571,321,41,2
33572,322,41,2
33573,323,41,6
33574,324,41,5
33575,325,41,2
33576,326,41,2
33577,327,41,6
33578,328,41,5
33579,329,41,6
33580,330,41,5
33581,331,41,5
33582,332,41,8
33583,333,41,6
33584,334,41,8
33585,335,41,8
33586,336,41,3
33587,337,41,6
33588,338,41,7
33589,339,41,1
33590,340,41,2
33591,341,41,0
33592,342,41,3
33593,343,41,3
33594,344,41,3
33595,345,41,2
33596,346,41,0
33597,347,41,0
33598,348,41,1
33599,349,41,0
33600,350,41,0
33601,351,41,0
33602,352,41,0
33603,354,41,0
33604,355,41,0
33605,356,41,2
33606,357,41,1
33607,358,41,3
33608,359,41,6
33609,360,41,0
33610,361,41,4
33611,362,41,1
33612,363,41,2
33613,364,41,15
33614,365,41,2
33615,366,41,1
33616,367,41,1
33617,368,41,7
33618,369,41,5
33619,370,41,4
33620,371,41,3
33621,372,41,2
33622,373,41,1
33623,374,41,0
33624,375,41,0
33625,376,41,0
33626,377,41,0
33627,378,41,0
33628,379,41,2
33629,380,41,0
33630,381,41,0
33631,382,41,0
33632,383,41,0
33633,384,41,0
33634,386,41,0
33635,387,41,0
33636,388,41,3
33637,389,41,1
33638,390,41,4
33639,391,41,3
33640,392,41,3
33641,393,41,2
33642,394,41,6
33643,395,41,3
33644,396,41,3
33645,397,41,14
33646,398,41,17
33647,399,41,14
33648,400,41,13
33649,401,41,3
33650,402,41,2
33651,403,41,17
33652,404,41,7
33653,405,41,15
33654,406,41,14
33655,407,41,25
33656,408,41,13
33657,409,41,34
33658,410,41,19
33659,411,41,12
33660,412,41,7
33661,413,41,3
33662,414,41,2
33663,415,41,2
33664,416,41,0
33665,417,41,0
33666,418,41,0
33667,419,41,0
33668,420,41,0
33669,421,41,0
33670,422,41,0
33671,423,41,0
33672,424,41,1
33673,425,41,0
33674,426,41,0
33675,427,41,0
33676,428,41,0
33677,429,41,8
33678,430,41,11
33679,431,41,1
33680,432,41,8
33681,433,41,1
33682,434,41,3
33683,435,41,17
33684,436,41,4
33685,437,41,8
33686,438,41,0
33687,439,41,1
33688,440,41,1
33689,441,41,0
33690,442,41,2
33691,443,41,0
33692,444,41,0
33693,445,41,0
33694,446,41,1
33695,447,41,1
33696,448,41,0
33697,449,41,0
33698,450,41,0
33699,451,41,0
33700,452,41,0
33701,453,41,1
33702,454,41,1
33703,455,41,0
33704,456,41,3
33705,457,41,0
33706,458,41,1
33707,459,41,1
33708,460,41,0
33709,461,41,0
33710,462,41,0
33711,463,41,0
33712,464,41,0
33713,465,41,0
33714,466,41,0
33715,467,41,0
33716,468,41,0
33717,469,41,0
33718,470,41,0
33719,471,41,0
33720,472,41,0
33721,473,41,0
33722,474,41,0
33723,475,41,2
33724,476,41,0
33725,477,41,0
33726,478,41,1
33727,479,41,0
33728,480,41,0
33729,481,41,1
33730,482,41,0
33731,483,41,0
33732,484,41,5
33733,485,41,6
33734,486,41,20
33735,487,41,6
33736,488,41,10
33737,489,41,3
33738,490,41,8
33739,491,41,12
33740,492,41,9
33741,493,41,10
33742,494,41,11
33743,495,41,16
33744,496,41,6
33745,497,41,2
33746,498,41,3
33747,499,41,6
33748,500,41,2
33749,501,41,2
33750,502,41,12
33751,503,41,17
33752,504,41,8
33753,505,41,9
33754,506,41,5
33755,507,41,16
33756,508,41,7
33757,509,41,4
33758,510,41,4
33759,511,41,21
33760,512,41,18
33761,513,41,17
33762,514,41,20
33763,515,41,7
33764,516,41,14
33765,517,41,10
33766,518,41,7
33767,519,41,21
33768,520,41,11
33769,521,41,15
33770,522,41,7
33771,523,41,7
33772,524,41,16
33773,525,41,8
33774,526,41,8
33775,527,41,17
33776,528,41,9
33777,529,41,9
33778,530,41,15
33779,531,41,9
33780,532,41,7
33781,533,41,23
33782,534,41,4
33783,535,41,16
33784,536,41,10
33785,537,41,15
33786,538,41,6
33787,539,41,5
33788,540,41,14
33789,541,41,11
33790,542,41,10
33791,543,41,13
33792,544,41,19
33793,545,41,7
33794,546,41,16
33795,547,41,8
33796,548,41,33
33797,549,41,35
33798,550,41,6
33799,551,41,9
33800,552,41,8
33801,553,41,2
33802,554,41,16
33803,555,41,12
33804,556,41,11
33805,557,41,14
33806,558,41,8
33807,559,41,13
33808,560,41,14
33809,561,41,1
33810,562,41,4
33811,563,41,4
33812,564,41,7
33813,565,41,8
33814,566,41,13
33815,567,41,2
33816,568,41,0
33817,569,41,5
33818,570,41,1
33819,571,41,3
33820,572,41,1
33821,573,41,3
33822,574,41,1
33823,575,41,0
33824,576,41,0
33825,577,41,0
33826,578,41,0
33827,579,41,0
33828,580,41,4
33829,581,41,3
33830,582,41,0
33831,583,41,2
33832,584,41,1
33833,585,41,3
33834,586,41,8
33835,587,41,5
33836,588,41,2
33837,589,41,3
33838,590,41,6
33839,591,41,5
33840,592,41,1
33841,593,41,3
33842,594,41,2
33843,595,41,1
33844,596,41,1
33845,597,41,1
33846,598,41,8
33847,599,41,5
33848,600,41,1
33849,601,41,1
33850,602,41,1
33851,603,41,0
33852,604,41,0
33853,605,41,3
33854,606,41,1
33855,607,41,0
33856,608,41,0
33857,609,41,3
33858,610,41,3
33859,611,41,4
33860,612,41,18
33861,613,41,19
33862,614,41,9
33863,615,41,20
33864,616,41,4
33865,617,41,25
33866,618,41,31
33867,619,41,36
33868,620,41,21
33869,621,41,26
33870,622,41,37
33871,623,41,25
33872,624,41,13
33873,625,41,7
33874,626,41,8
33875,627,41,10
33876,628,41,8
33877,629,41,6
33878,630,41,5
33879,631,41,3
33880,632,41,10
33881,633,41,8
33882,634,41,4
33883,635,41,7
33884,636,41,14
33885,637,41,2
33886,638,41,6
33887,639,41,0
33888,640,41,15
33889,641,41,1
33890,642,41,1
33891,643,41,0
33892,644,41,0
33893,646,41,0
33894,647,41,0
33895,649,41,0
33896,650,41,0
33897,651,41,0
33898,652,41,1
33899,653,41,0
33900,654,41,0
33901,655,41,0
33902,656,41,0
33903,657,41,0
33904,658,41,0
33905,659,41,0
33906,660,41,1
33907,661,41,0
33908,662,41,0
33909,663,41,0
33910,664,41,1
33911,665,41,0
33912,666,41,0
33913,667,41,0
33914,668,41,0
33915,669,41,0
33916,670,41,0
33917,671,41,0
33918,672,41,0
33919,673,41,1
33920,674,41,5
33921,675,41,8
33922,676,41,3
33923,677,41,0
33924,678,41,0
33925,679,41,0
33926,680,41,0
33927,681,41,1
33928,682,41,0
33929,683,41,0
33930,684,41,0
33931,685,41,0
33932,686,41,4
33933,687,41,0
33934,688,41,2
33935,689,41,0
33936,690,41,0
33937,691,41,0
33938,692,41,0
33939,693,41,2
33940,694,41,0
33941,695,41,2
33942,696,41,0
33943,697,41,0
33944,698,41,3
33945,699,41,1
33946,700,41,1
33947,701,41,4
33948,702,41,3
33949,703,41,4
33950,704,41,1
33951,705,41,2
33952,706,41,1
33953,707,41,0
33954,708,41,0
33955,711,41,0
33956,712,41,0
33957,713,41,0
33958,714,41,0
33959,715,41,0
33960,716,41,0
33961,717,41,1
33962,718,41,0
33963,719,41,0
33964,720,41,0
33965,721,41,0
33966,722,41,0
33967,724,41,0
33968,726,41,1
33969,727,41,1
33970,728,41,1
33971,729,41,2
33972,730,41,0
33973,731,41,0
33974,732,41,2
33975,733,41,1
33976,734,41,1
33977,735,41,0
33978,736,41,3
33979,737,41,2
33980,738,41,0
33981,739,41,0
33982,740,41,0
33983,741,41,0
33984,742,41,2
33985,743,41,0
33986,744,41,1
33987,745,41,4
33988,746,41,4
33989,747,41,6
33990,748,41,3
33991,749,41,1
33992,750,41,1
33993,751,41,0
33994,752,41,2
33995,753,41,1
33996,754,41,1
33997,755,41,0
33998,756,41,1
33999,757,41,1
34000,758,41,0
34001,759,41,0
34002,760,41,0
34003,761,41,0
34004,762,41,0
34005,763,41,0
34006,764,41,2
34007,765,41,1
34008,766,41,1
34009,767,41,2
34010,768,41,5
34011,769,41,0
34012,770,41,0
34013,771,41,0
34014,772,41,0
34015,773,41,0
34016,774,41,0
34017,775,41,0
34018,776,41,0
34019,777,41,0
34020,778,41,1
34021,779,41,0
34022,780,41,0
34023,781,41,20
34024,782,41,3
34025,783,41,8
34026,784,41,4
34027,785,41,0
34028,786,41,1
34029,787,41,2
34030,788,41,4
34031,789,41,3
34032,790,41,1
34033,791,41,8
34034,792,41,2
34035,793,41,1
34036,794,41,1
34037,795,41,0
34038,796,41,2
34039,797,41,4
34040,798,41,0
34041,799,41,2
34042,800,41,1
34043,801,41,2
34044,802,41,1
34045,803,41,2
34046,804,41,3
34047,805,41,3
34048,806,41,8
34049,807,41,0
34050,808,41,5
34051,809,41,0
34052,810,41,0
34053,811,41,2
34054,812,41,1
34055,813,41,1
34056,814,41,8
34057,815,41,0
34058,816,41,7
34059,817,41,1
34060,818,41,0
34061,819,41,0
34062,1,42,4
34063,2,42,2
34064,3,42,6
34065,4,42,9
34066,5,42,7
34067,6,42,4
34068,7,42,2
34069,8,42,10
34070,9,42,11
34071,10,42,14
34072,11,42,11
34073,12,42,4
34074,13,42,4
34075,14,42,14
34076,15,42,38
34077,16,42,40
34078,17,42,36
34079,18,42,30
34080,19,42,31
34081,20,42,7
34082,21,42,13
34083,22,42,7
34084,23,42,3
34085,24,42,38
34086,25,42,32
34087,26,42,15
34088,27,42,40
34089,28,42,32
34090,29,42,10
34091,30,42,18
34092,31,42,8
34093,32,42,5
34094,33,42,11
34095,34,42,29
34096,35,42,43
34097,36,42,26
34098,37,42,35
34099,38,42,41
34100,39,42,45
34101,40,42,23
34102,41,42,32
34103,42,42,41
34104,43,42,43
34105,44,42,33
34106,45,42,38
34107,46,42,33
34108,47,42,38
34109,48,42,36
34110,49,42,25
34111,50,42,6
34112,51,42,19
34113,52,42,35
34114,53,42,3
34115,54,42,29
34116,55,42,32
34117,56,42,27
34118,57,42,33
34119,58,42,33
34120,59,42,12
34121,60,42,28
34122,61,42,37
34123,62,42,18
34124,63,42,28
34125,64,42,24
34126,65,42,9
34127,66,42,39
34128,67,42,29
34129,68,42,5
34130,69,42,29
34131,70,42,31
34132,71,42,7
34133,72,42,30
34134,73,42,25
34135,74,42,7
34136,75,42,34
34137,76,42,28
34138,77,42,10
34139,78,42,30
34140,79,42,31
34141,80,42,26
34142,81,42,6
34143,82,42,7
34144,83,42,31
34145,84,42,25
34146,85,42,14
34147,86,42,31
34148,87,42,31
34149,88,42,21
34150,89,42,30
34151,90,42,33
34152,91,42,7
34153,92,42,42
34154,93,42,4
34155,94,42,10
34156,95,42,9
34157,96,42,30
34158,97,42,35
34159,98,42,6
34160,99,42,6
34161,100,42,10
34162,101,42,33
34163,102,42,36
34164,103,42,11
34165,104,42,2
34166,105,42,3
34167,106,42,8
34168,107,42,13
34169,108,42,5
34170,109,42,7
34171,110,42,11
34172,111,42,6
34173,112,42,40
34174,113,42,37
34175,114,42,8
34176,115,42,12
34177,116,42,10
34178,117,42,7
34179,118,42,5
34180,119,42,26
34181,120,42,27
34182,121,42,4
34183,122,42,12
34184,123,42,4
34185,124,42,4
34186,125,42,9
34187,126,42,6
34188,127,42,2
34189,128,42,50
34190,129,42,29
